study.ID,ID,publication.year,data.year,exp.year,exp.length (months),disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,factor.levels,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"top soil and waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",ppm CO2,1,10,10,150,3.57,6.65,2.25,3.10,0.71,0.98,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"top soil and waste, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",ppm CO2,1,10,10,150,3.93,7.36,0.82,6.23,0.26,1.97,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"amended waste, T. wiseana","top soil, T. wiseana",ppm CO2,1,10,10,150,25.48,4.13,6.29,8.22,1.99,2.6,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"amended waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",ppm CO2,1,10,10,150,10.66,6.65,5.72,3.10,1.81,0.98,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"amended waste, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",ppm CO2,1,10,10,150,8.31,7.36,2.28,6.23,0.72,1.97,0.1,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"amended blend, T. wiseana","top soil, T. wiseana",ppm CO2,1,10,10,150,5.71,4.13,3.38,8.22,1.07,2.6,0.1,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"amended blend, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",ppm CO2,1,10,10,150,7.14,6.65,3.38,3.10,1.07,0.98,0.1,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.3,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,microbial activity,,"amended blend, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",ppm CO2,1,10,10,150,5.71,7.36,1.11,6.23,0.35,1.97,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.4,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,C N ratio,,mine waste,top soil,,1,10,10,150,10.4,9.2,4.11,12.02,1.3,3.8,0.1,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.5,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,total N,,mine waste,top soil,percent,1,10,10,150,0,0.1,0.00,0.00,0,0,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.6,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,total organic carbon,,mine waste,top soil,percent,1,10,10,150,0.1,0.7,0.00,0.32,0,0.1,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"mine waste, T. wiseana","top soil, T. wiseana",percent,1,10,10,150,9.58,45.7,8.32,6.07,2.63,1.92,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"mine waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",percent,1,10,10,150,9.59,54.36,8.32,8.35,2.63,2.64,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"mine waste, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",percent,1,10,10,150,48.18,60.86,20.08,6.45,6.35,2.04,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"top soil and waste, T. wiseana","top soil, T. wiseana",percent,1,10,10,150,12.27,45.7,8.73,6.07,2.76,1.92,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"top soil and waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",percent,1,10,10,150,43.3,54.36,19.01,8.35,6.01,2.64,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"top soil and waste, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",percent,1,10,10,150,55.81,60.86,7.21,6.45,2.28,2.04,0.1,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"amended waste, T. wiseana","top soil, T. wiseana",percent,1,10,10,150,11.55,45.7,7.21,6.07,2.28,1.92,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"amended waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",percent,1,10,10,150,25.5,54.36,8.35,8.35,2.64,2.64,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"amended waste, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",percent,1,10,10,150,34.16,60.86,7.21,6.45,2.28,2.04,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"amended blend, T. wiseana","top soil, T. wiseana",percent,1,10,10,150,24.78,45.7,6.07,6.07,1.92,1.92,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"amended blend, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",percent,1,10,10,150,33.44,54.36,8.73,8.35,2.76,2.64,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.7,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling emergence,,"amended blend, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",percent,1,10,10,150,32,60.86,18.21,6.45,5.76,2.04,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"mine waste, T. wiseana","top soil, T. wiseana",percent,1,10,10,150,4.54,20.78,3.00,4.90,0.95,1.55,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"mine waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",percent,1,10,10,150,12.18,26.52,8.66,16.60,2.74,5.25,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"mine waste, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",percent,1,10,10,150,12.66,8.84,3.38,2.25,1.07,0.71,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"top soil and waste, T. wiseana","top soil, T. wiseana",percent,1,10,10,150,8.84,20.78,7.18,4.90,2.27,1.55,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"top soil and waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",percent,1,10,10,150,20.31,26.52,4.90,16.60,1.55,5.25,0.1,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"top soil and waste, T. wiseana, A. ancistrocarpa and G. wickhamii","top soil, T. wiseana, A. ancistrocarpa and G. wickhamii",percent,1,10,10,150,19.6,8.84,3.38,2.25,1.07,0.71,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"amended waste, T. wiseana","top soil, T. wiseana",percent,1,10,10,150,0.24,20.78,1.11,4.90,0.35,1.55,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
3,3.8,2018,2015,2015,12,mining,vegetation,"seeding, soil amendment",seeding,active,"seedlings, top soil vs blended soil",soil organic amendment-seedling establishment,"Triodia wiseana, Acacia ancistrocarpa, Grevillea wickhamii",Triodia wiseana,Triodia wiseana establishment,native species,seedling survival,,"amended waste, T. wiseana and A. ancistrocarpa","top soil, T. wiseana and A. ancistrocarpa",percent,1,10,10,150,3.34,26.52,3.76,16.60,1.19,5.25,0.05,149,std.error,-22.05,118.1167,Oceania,Australia,grassland,,325,,,,chemical composition,glasshouse
